,go,pv,k,n,N,genes
41,GO_RRNA_METABOLIC_PROCESS,2.34162043460853e-12,57,127,1367,ABT1;DDX49;DHX37;DKC1;EBNA1BP2;ERI3;EXOSC1;EXOSC4;EXOSC5;FBL;IMP4;MRPS11;NHP2;NOB1;NOC4L;NPM3;PES1;POP4;RBFA;RPL10A;RPL11;RPL14;RPL26;RPL27;RPL35;RPL35A;RPL5;RPL7;RPL7A;RPP25;RPP40;RPS14;RPS15;RPS16;RPS17;RPS19;RPS2;RPS21;RPS27;RPS28;RPS6;RPS7;RPS8;RPS9;RPUSD2;RRNAD1;RRP1;RRP9;RRS1;SNU13;TBL3;TRIR;TRMT112;WBP11;WDR3;WDR46;XRN2
70,GO_CELLULAR_RESPIRATION,5.4217645158072194e-12,50,106,1367,ACO2;ADSL;BID;BLOC1S1;CISD1;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYC1;DLST;FAHD1;FXN;GPD1;IDH2;IDH3G;MDH2;MYBBP1A;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OGDH;OXA1L;PARK7;PDHB;PRELID1;SDHA;SHMT2;SLC25A22;SLC25A23;TRAP1;TRPV4;UQCR10;UQCR11;UQCRC1;UQCRQ;VCP
0,GO_CYTOPLASMIC_TRANSLATION,7.922465453647503e-12,36,64,1367,AARS1;DPH2;DRG2;EEF2;EIF3D;EIF3F;EIF3G;EIF3H;EIF3L;EIF4EBP1;FTSJ1;RPL10A;RPL11;RPL13A;RPL15;RPL18;RPL18A;RPL19;RPL24;RPL26;RPL29;RPL30;RPL31;RPL32;RPL35A;RPL36;RPL41;RPL6;RPL8;RPL9;RPLP0;RPLP1;RPS21;RPS23;RPS28;RPS29
294,GO_RRNA_BINDING,8.189933391272366e-12,27,40,1367,DDX28;EEF2;ERAL1;GTF3A;MRPL11;MRPS11;MRPS18A;MRPS27;MRPS7;RPL11;RPL12;RPL23;RPL23A;RPL3;RPL37;RPL5;RPL8;RPL9;RPLP0;RPS11;RPS14;RPS18;RPS3;RPS5;RPS9;RRS1;TST
381,GO_POLYSOMAL_RIBOSOME,2.802781502951219e-11,20,25,1367,EEF2;EIF3H;RPL10A;RPL11;RPL18;RPL18A;RPL19;RPL24;RPL30;RPL31;RPL32;RPL36;RPL41;RPL6;RPL7A;RPL8;RPS21;RPS23;RPS28;RPS29
115,GO_NCRNA_METABOLIC_PROCESS,6.50627425131266e-11,89,255,1367,AARS1;ABT1;AIMP2;CLP1;CTU2;DDX49;DHX37;DKC1;DTD1;EARS2;EBNA1BP2;ERI3;EXOSC1;EXOSC4;EXOSC5;FARS2;FARSA;FBL;FTSJ1;GATB;HARS1;HSD17B10;IARS2;IMP4;INTS9;KARS1;KHSRP;KTI12;LAGE3;MARS2;MRPS11;NHP2;NOB1;NOC4L;NPM3;PES1;POLR3K;POP4;PUSL1;QARS1;RBFA;RELA;RNF113A;RPL10A;RPL11;RPL14;RPL26;RPL27;RPL35;RPL35A;RPL5;RPL7;RPL7A;RPP25;RPP40;RPS14;RPS15;RPS16;RPS17;RPS19;RPS2;RPS21;RPS27;RPS28;RPS6;RPS7;RPS8;RPS9;RPUSD2;RRNAD1;RRP1;RRP9;RRS1;RTCB;SEPHS2;SNU13;TBL3;TDRKH;TP53RK;TRIR;TRMT112;URM1;VARS1;WBP11;WDR3;WDR4;WDR46;XRN2;YARS2
356,GO_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,7.389915497510009e-11,208,769,1367,AAR2;ABT1;ADRM1;ADSL;AIMP2;ALAD;AMFR;ANGPT4;AP2M1;AP2S1;ARF1;ARPC1B;ARPC5;ATPAF2;ATXN10;BID;CALR;CAPZB;CCDC115;CCL24;CCT3;CCT8;CD40;CDC123;CDC42EP4;CENPX;CHMP2A;CHRNB4;CLP1;CLPP;CLTA;COA4;COPS7A;CORO1B;COX10;COX14;COX15;CSNK1A1;CTSC;CYBA;DAXX;DBNL;DDB1;DDX28;DMAC1;DMAC2;EHD4;EIF3D;EIF3F;EIF3G;EIF3H;EIF3L;EIF4B;EIF4EBP1;ELOB;ERAL1;ERCC1;FAF1;FARSA;FGFRL1;FIS1;FKBP4;FLOT1;GCHFR;GPX4;GRHPR;GRWD1;GSN;H2BC12;HCK;HDAC1;HLA-DRA;HMGA1;HMGCL;HSD17B10;HSF1;HSP90AB1;HTRA2;IMPDH2;IRAK1;KAT5;KCTD17;KHDRBS1;LCMT1;LONP1;LSM4;MCM6;MICU1;MLST8;MRPL11;MRPS11;MRPS7;MSN;MSRB2;MTLN;MTPN;NCLN;NDC1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFAF3;NDUFAF8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;NME2;NR1H2;NUFIP1;OAT;OXA1L;P4HB;PARK7;PARP1;PDZD11;PEF1;PEX14;PFKL;PFN1;PKM;POLR1E;PPP2R1A;PPP6R1;PREB;PRKACA;PRMT1;PRMT5;PRPF19;PSMC3;PSMD10;PSMD9;PYCARD;RAB1B;RACK1;RCC1;RNF4;RPL10;RPL11;RPL12;RPL13A;RPL23A;RPL24;RPL3;RPL5;RPL6;RPLP0;RPS14;RPS15;RPS19;RPS27;RPS28;RPS3;RPS5;RRS1;RYR1;SAMM50;SEC13;SEC24D;SEPTIN9;SHARPIN;SHKBP1;SHMT1;SHMT2;SIGMAR1;SIRT2;SLC34A1;SLC9A1;SMARCB1;SNRPB;SNRPC;SNRPD2;SNU13;SNUPN;SRSF9;STING1;STOML2;TAF10;TGFA;TGFB1;TGM2;TM9SF4;TMED10;TNFRSF1A;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC9;TRIM21;TRIM28;TRPV4;TUBG1;TWF2;UBA52;UBB;UBE2S;UQCR10;USP39;VASP;VCP;VPS11;VPS18
265,GO_POLYSOME,1.3311137948798473e-10,28,46,1367,CALR;EEF2;EIF3H;EIF4B;EIF4H;MCRS1;NAA38;RPL10A;RPL11;RPL18;RPL18A;RPL19;RPL24;RPL30;RPL31;RPL32;RPL36;RPL41;RPL6;RPL7;RPL7A;RPL8;RPS21;RPS23;RPS28;RPS29;RPS3;RPS6
262,GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,2.7893470797563146e-10,153,531,1367,ABCD1;ABCG1;ABHD4;AGPAT2;AGPAT3;AGTRAP;ALG1;ALG12;ALG14;ALG3;AMFR;APH1A;ATP13A1;BSCL2;CALR;CALU;CANT1;CARD19;CCDC115;CD1D;CERS2;COPA;COPE;COPG1;COPZ1;CREB3;CREB3L1;CTDNEP1;CYB561D2;CYB5R1;CYBA;CYP2B6;DAD1;DDOST;DGAT2;DHRS7B;DNAJC14;DOLPP1;DPM3;EIF5A;ELOVL1;EMC10;EMC4;EMC8;EMD;ERGIC1;ERGIC3;ERLIN1;ESYT1;FAF1;G6PC3;GET3;GGCX;GORASP2;HLA-DPB1;HLA-DQA2;HLA-DRA;HMOX2;HTRA2;IKBIP;JAGN1;KDELR1;KDELR2;LMAN2;LMF2;LRRC8D;LRRC8E;MARCHF2;MBOAT7;MFSD2A;MGST2;MGST3;NCLN;NRROS;NUTF2;OS9;OST4;PAFAH2;PARP16;PDIA3;PDIA6;PEX16;PIGO;PIGT;PIGU;PLA2G2A;PLOD1;PLOD3;PLP2;POR;PREB;PTDSS1;PTGES;RAB1B;REEP4;RFT1;RHBDD2;RHBDF2;RNF5;RPL27;RPS28;RPS29;RTCB;RTN2;RYR1;SDF2L1;SEC13;SEC24D;SELENON;SFTPA1;SFTPB;SFTPC;SHISA5;SIGMAR1;SLC27A4;SLC35B2;SLC39A1;SLC9A1;SPCS1;SREBF2;SSR2;SSR4;STIM1;STIMATE;STING1;SURF4;SYVN1;TECR;TEX264;TGFA;TM6SF2;TMBIM6;TMC6;TMED10;TMED3;TMED9;TMEM147;TMEM208;TMEM214;TMEM258;TOR1A;UBA1;UBA52;UBB;UBE2J2;UBIAD1;UBQLN4;UNC93B1;VCP;VKORC1;YIF1A;YIF1B;ZDHHC4
81,GO_NCRNA_PROCESSING,2.915144795755278e-10,74,203,1367,AARS1;ABT1;CLP1;CTU2;DDX49;DHX37;DKC1;EBNA1BP2;ERI3;EXOSC1;EXOSC4;EXOSC5;FARS2;FBL;FTSJ1;HSD17B10;IMP4;INTS9;KARS1;KTI12;LAGE3;MRPS11;NHP2;NOB1;NOC4L;NPM3;PES1;POLR3K;POP4;PUSL1;RBFA;RNF113A;RPL10A;RPL11;RPL14;RPL26;RPL27;RPL35;RPL35A;RPL5;RPL7;RPL7A;RPP25;RPP40;RPS14;RPS15;RPS16;RPS17;RPS19;RPS2;RPS21;RPS27;RPS28;RPS6;RPS7;RPS8;RPS9;RPUSD2;RRNAD1;RRP1;RRP9;RRS1;RTCB;SEPHS2;SNU13;TBL3;TP53RK;TRMT112;URM1;WBP11;WDR3;WDR4;WDR46;XRN2
79,GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,3.1050862025254326e-10,58,144,1367,ACO2;ADSL;BID;BLOC1S1;CISD1;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYC1;DLST;FAHD1;FXN;GCK;GFPT2;GNAS;GPD1;GSK3A;GYG1;GYS1;IDH2;IDH3G;MDH2;MYBBP1A;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OGDH;OXA1L;PARK7;PDHB;PPP1CA;PRELID1;PYGB;SDHA;SHMT2;SLC25A22;SLC25A23;TRAP1;TRPV4;UQCR10;UQCR11;UQCRC1;UQCRQ;VCP
100,GO_OXIDATIVE_PHOSPHORYLATION,3.2557737180170396e-10,40,83,1367,ABCD1;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;BID;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYC1;DNAJC30;FXN;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;PARK7;SDHA;SHMT2;SLC25A23;STOML2;UQCR10;UQCR11;UQCRC1;UQCRQ;VCP
407,GO_RNA_PROCESSING,5.47653541666442e-10,136,461,1367,AAR2;AARS1;ABT1;ALYREF;AURKAIP1;C1QBP;CLP1;CSTF2T;CTNNBL1;CTU2;DCPS;DDX41;DDX49;DHX37;DKC1;EBNA1BP2;ERI3;EXOSC1;EXOSC4;EXOSC5;FARS2;FBL;FTSJ1;HNRNPA1;HNRNPF;HNRNPL;HSD17B10;HSF1;IMP4;INTS9;KARS1;KHDRBS1;KHSRP;KTI12;LAGE3;LSM10;LSM2;LSM4;M1AP;MAP2K1;MAP2K2;MRPS11;NBDY;NHP2;NOB1;NOC4L;NONO;NPM3;NUFIP1;PCBP1;PES1;PHF5A;POLR2C;POLR2E;POLR2G;POLR2J;POLR2L;POLR3K;POP4;PPP2R1A;PQBP1;PRCC;PRKACA;PRMT5;PRPF19;PTBP1;PUF60;PUSL1;RBFA;RBM8A;RNF113A;RPL10A;RPL11;RPL14;RPL26;RPL27;RPL35;RPL35A;RPL5;RPL7;RPL7A;RPP25;RPP40;RPS14;RPS15;RPS16;RPS17;RPS19;RPS2;RPS21;RPS27;RPS28;RPS6;RPS7;RPS8;RPS9;RPUSD2;RRNAD1;RRP1;RRP9;RRS1;RTCB;SEPHS2;SF3B2;SF3B3;SF3B4;SF3B5;SLBP;SNRNP25;SNRPB;SNRPC;SNRPD2;SNU13;SNUPN;SRSF9;SSU72;TBL3;TGFB1;THOC5;TMBIM6;TP53RK;TRMT112;TRUB2;U2AF2;UBL5;URM1;USP39;WBP11;WDR3;WDR4;WDR46;XRN2;YBX1;YJU2;ZMAT2;ZMAT5
126,GO_OXIDATION_REDUCTION_PROCESS,7.46146474112777e-10,139,476,1367,ABCD1;ACAA1;ACAA2;ACO2;ADSL;AKR7A2;ALDH16A1;ALDH1B1;ALKBH2;ALKBH3;APEX1;BCKDHA;BID;BLOC1S1;BLVRA;BLVRB;CIAPIN1;CISD1;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CRYL1;CYB561A3;CYB561D2;CYB5R1;CYBA;CYC1;CYP2B6;DGAT2;DHRS13;DHRS4L2;DHRS7;DHRS7B;DHRSX;DLST;ECH1;ECHS1;ENOX2;ETHE1;FAHD1;FXN;GAPDH;GCK;GFPT2;GLYR1;GMPR2;GNAS;GPD1;GPX1;GPX4;GRHPR;GSK3A;GSTK1;GYG1;GYS1;HIBADH;HIGD2A;HK1;HMOX2;HSD17B10;IDH2;IDH3G;IMPDH2;IVD;KCNAB2;MDH2;MECR;MGST3;MSRA;MSRB2;MYBBP1A;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OGDH;OGFOD1;OGFOD3;OXA1L;P4HB;PARK7;PCBD1;PDHB;PDIA3;PDIA4;PDIA6;PFKL;PGAM1;PKM;PLOD1;PLOD3;PNPO;POR;PPP1CA;PRDX3;PRDX4;PRELID1;PTGES;PYCR1;PYCR2;PYCR3;PYGB;QSOX1;SDHA;SELENON;SHMT2;SLC25A22;SLC25A23;SOD3;STEAP1;SUMF1;SUOX;TECR;TPI1;TPO;TRAP1;TRPV4;TSTA3;TXN2;UQCR10;UQCR11;UQCRC1;UQCRQ;VAT1;VCP;VKORC1
346,GO_ATP_METABOLIC_PROCESS,1.993381783585215e-09,58,150,1367,ABCD1;AK2;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;BID;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYC1;DNAJC30;FXN;GAPDH;GCK;GPD1;GUK1;HK1;NDC1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;NUP188;OGDH;PARK7;PARP1;PFKL;PGAM1;PKM;PRKAG1;SDHA;SEC13;SHMT2;SLC25A23;STOML2;TGFB1;TPI1;TSPO;UQCR10;UQCR11;UQCRC1;UQCRQ;VCP
182,GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,2.372965616990758e-09,86,259,1367,ABCD1;ACO2;ADSL;AKR7A2;ALDH1B1;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;BID;BLOC1S1;CIAPIN1;CISD1;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYBA;CYC1;DLST;DNAJC30;FAHD1;FXN;GAPDH;GCK;GFPT2;GNAS;GNPDA1;GPD1;GSK3A;GYG1;GYS1;HK1;HMGCL;IDH2;IDH3G;MDH2;MYBBP1A;NDC1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;NUP188;OGDH;OXA1L;PARK7;PDHB;PFKL;PGAM1;PHB2;PKM;POR;PPP1CA;PRELID1;PRKAG1;PYGB;SDHA;SEC13;SHMT2;SLC25A22;SLC25A23;STOML2;THTPA;TPI1;TRAP1;TRPV4;TSTA3;UQCR10;UQCR11;UQCRC1;UQCRQ;VCP
44,GO_RIBOSOME_ASSEMBLY,2.5709367966015368e-09,25,42,1367,ABT1;C1QBP;DDX28;ERAL1;MPV17L2;MRPL11;MRPS11;MRPS2;MRPS7;RPL10;RPL11;RPL12;RPL23A;RPL24;RPL3;RPL5;RPL6;RPLP0;RPS14;RPS15;RPS19;RPS27;RPS28;RPS5;RRS1
277,GO_ENDOPLASMIC_RETICULUM,3.563406017936432e-09,173,639,1367,ADAMTSL4;AGA;AGPAT2;AGPAT3;ALG1;ALG12;ALG14;AMFR;APEX1;APH1A;APMAP;ARSA;BAK1;CALR;CALU;CCDC115;CD1D;CERS2;CHI3L1;CNPY3;COL9A3;COPG1;CPQ;CREB3;CREB3L1;CST3;CTSC;CYB561D2;CYBA;DAD1;DDOST;DDX41;DGAT2;DPM3;EDEM2;EHD4;ELOVL1;EMD;ERGIC1;ERGIC3;ERLIN1;ERP29;ESYT1;FAF1;FIS1;FUCA2;G6PC3;GANAB;GET3;GHDC;GRN;HS1BP3;HTRA2;HYAL3;IKBIP;JAGN1;KCTD17;KDELR1;KDELR2;LGALS1;LIPC;LRPAP1;MAN1C1;MAP2K1;MAP2K2;MARCHF2;MCRS1;MGST2;MGST3;MYDGF;NRROS;NUCB1;OLFM1;OS9;OST4;P4HB;PARK7;PARP16;PDCL3;PDIA3;PDIA4;PDIA6;PEF1;PEX16;PIGT;PIGU;PLA2G2A;PLAAT3;PLOD1;PLOD3;PLP2;PPIB;PRDX4;PREB;PSMF1;PYCARD;QSOX1;RCN1;REEP4;RER1;RHBDD2;RNF41;RNF5;RPL10;RPL13;RPL18;RPL24;RPL27;RPL27A;RPL34;RPL4;RPL41;RPL5;RPL6;RPLP0;RPS21;RPS23;RPS28;RPS29;RPS3;RPS6;RPS8;RRS1;RTN2;RTN4R;RYR1;SDF2L1;SELENOM;SHISA5;SIGMAR1;SLC35A2;SLC9A1;SREBF2;SRP68;SSR2;SSR4;STIM1;STIMATE;SUMF1;SUMF2;SYVN1;TECR;TGM2;TIMP1;TMBIM6;TMC6;TMED10;TMED3;TMED9;TMEM214;TMEM230;TMEM258;TOR1A;TOR2A;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC9;TRPV4;TSPAN14;TSPO;TXNDC5;UBA1;UBA52;UBE2J2;UBIAD1;UNC93B1;VCP;VKORC1;YKT6;ZDHHC12;ZDHHC24;ZDHHC4
417,GO_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT,3.964636524431541e-09,21,32,1367,MALSU1;MPV17L2;MRPL10;MRPL11;MRPL12;MRPL15;MRPL17;MRPL23;MRPL24;MRPL27;MRPL28;MRPL3;MRPL34;MRPL36;MRPL37;MRPL4;MRPL51;MRPL54;MRPL57;MRPL9;MRPS18A
154,GO_MITOCHONDRION_ORGANIZATION,6.23525660084728e-09,90,280,1367,ACAA2;AIP;ATG7;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;BAK1;BID;CDC37;CDK5;CHCHD2;CIDEB;CLUH;COA4;COX10;COX14;DMAC1;DMAC2;FIS1;FXN;GPX1;GSK3A;HMGCL;HSD17B10;HTRA2;JTB;LONP1;MAIP1;MAP1LC3B2;MFN2;MICOS13;MIEF1;MUL1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFAF3;NDUFAF8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;NECTIN2;NMT1;OXA1L;PARK7;PARP1;PHB;PHB2;POLDIP2;PRDX3;PRELID1;PSMD10;PYCARD;RAB29;RNF41;ROMO1;SAE1;SAMM50;SELENON;SHARPIN;SLC25A5;SLC25A6;SLC9A1;SREBF2;STOML2;TIMM17B;TIMM8B;TMEM11;TOMM40L;TOMM7;TSPO;UBE2J2;UBE2L3;UBL5;UQCR10;VAT1;VPS11;WDR81;YWHAE;YWHAH;YWHAQ
197,GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,1.9233556378152836e-08,26,48,1367,DDX28;EBNA1BP2;GTF3A;MALSU1;MRPL11;NHP2;NOC2L;PES1;RPL10;RPL10A;RPL11;RPL12;RPL14;RPL23A;RPL24;RPL26;RPL3;RPL35;RPL35A;RPL5;RPL6;RPL7;RPL7A;RPLP0;RRS1;SNU13
340,GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,1.9638851623137135e-08,28,54,1367,BID;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYC1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;PARK7;SDHA;UQCR10;UQCR11;UQCRC1;UQCRQ
382,GO_RESPIRASOME,3.314216784505316e-08,28,55,1367,COX15;COX4I1;COX6A1;COX8A;CYC1;DMAC1;DMAC2;HIGD2A;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OXA1L;SDHA;STMP1;UQCR10;UQCR11;UQCRC1;UQCRQ
332,GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,6.878385135289079e-08,31,66,1367,BID;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CYC1;GPD1;MYBBP1A;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;PARK7;SDHA;SLC25A22;UQCR10;UQCR11;UQCRC1;UQCRQ
272,GO_NUCLEOLUS,1.1196425342804897e-07,120,426,1367,ABHD14B;ABT1;ANAPC11;APEX1;APEX2;C1QBP;CCDC86;CDK4;CHCHD1;CIAPIN1;COX10;CYB561A3;DAXX;DCTN3;DDX28;DDX31;DHX37;DKC1;EBNA1BP2;EDF1;EEF1A1;EIF3L;EXOSC1;EXOSC4;EXOSC5;FAM32A;FBL;FEN1;GET3;GLE1;GRWD1;HINT2;HOMEZ;IDH3G;IMP4;IPO5;KAT5;MAD2L1BP;MAD2L2;MAP1S;MCRS1;MED27;MIF4GD;MRPL23;MRPS15;MRPS27;MYBBP1A;NHEJ1;NHP2;NOC2L;NOC4L;NONO;NPM3;NUFIP1;OASL;PARP1;PES1;PEX14;PLEKHM1;POLR1D;POLR1E;POLR2E;POLR2L;POLR3K;POP4;PPP1CA;PTBP1;PTPN6;PYCARD;PYM1;RPL11;RPL12;RPL13;RPL13A;RPL18;RPL19;RPL23;RPL23A;RPL26;RPL3;RPL35;RPL36;RPL4;RPL5;RPL7;RPL7A;RPP25;RPP40;RPS11;RPS14;RPS19;RPS3;RPS6;RPS7;RPS9;RRP1;RRP9;RRS1;S100A16;SDHA;SF3B3;SF3B4;SIRT2;SLBP;SMARCB1;SNU13;SRP68;SRSF9;SSRP1;TBL3;TMEM179B;TXN2;UBE2I;URB2;WDR3;WDR46;XPO6;XRCC5;XRCC6;XRN2
304,GO_OXIDOREDUCTASE_ACTIVITY,1.2325768491953526e-07,103,352,1367,ACAA1;AKR7A2;ALDH16A1;ALDH1B1;ALKBH2;ALKBH3;APEX1;BCKDHA;BLVRA;BLVRB;CIAPIN1;COX10;COX15;COX4I1;COX5B;COX6A1;COX7C;COX8A;CRYL1;CYB561A3;CYB561D2;CYB5R1;CYBA;CYC1;CYP2B6;DHRS13;DHRS4L2;DHRS7;DHRS7B;DHRSX;ENOX2;ETHE1;FXN;GAPDH;GLYR1;GMPR2;GPD1;GPX1;GPX4;GRHPR;GSTK1;GSTP1;HIBADH;HMOX2;HSD17B10;IDH2;IDH3G;IMPDH2;IVD;KCNAB2;MDH2;MECR;MGST2;MGST3;MSRA;MSRB2;NDUFA12;NDUFA2;NDUFA8;NDUFB10;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;OGDH;OGFOD1;OGFOD3;P4HB;PARK7;PCBD1;PDHB;PDIA3;PDIA4;PDIA6;PLOD1;PLOD3;PNPO;POR;PRDX3;PRDX4;PYCR1;PYCR2;PYCR3;QSOX1;SDHA;SELENON;SOD3;STEAP1;SUMF1;SUOX;TECR;TPO;TSTA3;TXN2;UQCR10;UQCR11;UQCRC1;UQCRQ;VAT1;VKORC1
263,GO_ANCHORING_JUNCTION,1.4009257909690903e-07,94,314,1367,ACTB;ACTG1;ADAM15;ARF1;ARPC1B;ARPC5;ATP6V0C;BSG;CALR;CDC42EP4;CDK4;CFL1;CNN2;CORO1B;CSK;CYBA;FGFRL1;FHL3;FLII;FLOT1;FLOT2;GNA12;GNB2;GSN;HCK;HMGA1;ITGB2;LIMK1;LSR;MAP2K1;MAP2K2;MPZL1;MSN;NECTIN2;P4HB;PARD6A;PARK7;PDIA3;PDZD11;PFN1;PPIA;PPIB;PPP1CA;PTPN6;RAB13;RPL10A;RPL12;RPL13A;RPL18;RPL19;RPL23;RPL27;RPL3;RPL30;RPL31;RPL37A;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RPS11;RPS14;RPS15;RPS16;RPS17;RPS18;RPS19;RPS2;RPS29;RPS3;RPS5;RPS7;RPS8;RPS9;RSU1;SH3BP1;SIRT2;SLC9A1;SRP68;STEAP1;TGM2;TRPV4;UBA1;VASP;WDR1;YWHAE;YWHAH;YWHAQ
75,GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,2.358451917177669e-07,86,283,1367,AARS1;APEX1;C1QBP;CALR;CAPRIN1;CDC123;CDC37;CDK4;CLP1;DKC1;DPH2;EEF2;EEFSEC;EIF3D;EIF3H;EIF4B;EIF4EBP1;EIF4EBP3;EIF4H;EIF5A;EXOSC1;EXOSC4;EXOSC5;GAPDH;GLE1;HNRNPL;KHDRBS1;KHSRP;MALSU1;MAP2K1;MAP2K2;MAPKAPK2;METAP1;MIF4GD;MPV17L2;MRPS27;MTPN;MYD88;NDC1;NUP188;OGFOD1;PARP9;POLR2C;POLR2E;POLR2G;POLR2J;POLR2L;PPP1CA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYM1;RACK1;RBM8A;RMND1;RPL10;RPL13A;RPL26;RPL30;RPL5;RPLP1;RPS14;RPS3;RPS9;SEC13;SERBP1;SHMT1;SHMT2;TGFB1;TNFSF13;TRAP1;TRUB2;UBA52;UBB;YBX1
338,GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,3.366597727929184e-07,126,461,1367,AAR2;ABT1;ADRM1;ANGPT4;AP2M1;AP2S1;ARF1;ARPC1B;ARPC5;ATPAF2;CALR;CAPZB;CCDC115;CCL24;CDC42EP4;CENPX;CHMP2A;CLP1;CLTA;COA4;COPS7A;CORO1B;COX10;COX14;COX15;CYBA;DAXX;DBNL;DDB1;DDX28;DMAC1;DMAC2;EIF3D;EIF3F;EIF3G;EIF3H;EIF3L;EIF4B;ERAL1;FKBP4;GPX4;GRWD1;GSN;H2BC12;HCK;HLA-DRA;HSF1;HSP90AB1;LONP1;LSM4;MCM6;MLST8;MRPL11;MRPS11;MRPS7;MSRB2;MTPN;NDC1;NDUFA11;NDUFA12;NDUFA2;NDUFA8;NDUFAF3;NDUFAF8;NDUFB10;NDUFB11;NDUFB2;NDUFB6;NDUFB7;NDUFC1;NDUFS6;NDUFS7;NDUFS8;NUFIP1;OXA1L;PARP1;PFN1;POLR1E;PRMT5;PRPF19;PSMC3;PSMD10;PSMD9;PYCARD;RNF4;RPL10;RPL11;RPL12;RPL13A;RPL23A;RPL24;RPL3;RPL5;RPL6;RPLP0;RPS14;RPS15;RPS19;RPS27;RPS28;RPS3;RPS5;RRS1;SAMM50;SIRT2;SMARCB1;SNRPB;SNRPC;SNRPD2;SNU13;SNUPN;SRSF9;TAF10;TGFB1;TM9SF4;TRPV4;TUBG1;TWF2;UBA52;UBB;UBE2S;UQCR10;USP39;VASP;VPS11;VPS18
